,ID,datetime,temperature,var1,pressure,windspeed,var2,electricity_consumption,ec,ws,hour,month,ec_shift
196,196,2013-07-09 04:00:00,-10.7,-20.0,1003.0,231.075,A,216.0,5.375278407684165,5.442742333150841,4,7,5.3612921657094255
197,197,2013-07-09 05:00:00,-10.0,-20.7,1003.0,244.02,A,201.0,5.303304908059076,5.497250189147188,5,7,5.303304908059076
198,198,2013-07-09 06:00:00,-10.7,-17.9,998.0,251.695,A,195.0,5.272999558563747,5.528218037025407,6,7,5.375278407684165
199,199,2013-07-09 07:00:00,-10.7,-21.4,1012.0,257.38,A,201.0,5.303304908059076,5.550553592065519,7,7,5.303304908059076
200,200,2013-07-09 08:00:00,-10.0,-17.1,1004.0,262.025,A,195.0,5.272999558563747,5.568439919056241,8,7,5.272999558563747
201,201,2013-07-09 09:00:00,-8.6,-17.9,1003.0,269.95,A,210.0,5.3471075307174685,5.598236756664296,9,7,5.303304908059076
202,202,2013-07-09 10:00:00,-7.1,-21.4,1004.0,278.265,A,198.0,5.288267030694535,5.6285738970584465,10,7,5.272999558563747
203,203,2013-07-09 11:00:00,-6.4,-21.4,1008.0,286.955,A,198.0,5.288267030694535,5.659325409041003,11,7,5.3471075307174685
204,204,2013-07-09 12:00:00,-7.1,-19.3,1018.0,296.395,A,222.0,5.402677381872279,5.691693024183831,12,7,5.288267030694535
205,205,2013-07-09 13:00:00,-5.7,-20.7,1010.0,305.71,A,222.0,5.402677381872279,5.722636940170732,13,7,5.288267030694535
206,206,2013-07-09 14:00:00,-5.7,-20.0,1008.0,313.9,A,189.0,5.241747015059643,5.749074463847908,14,7,5.402677381872279
207,207,2013-07-09 15:00:00,-6.4,-18.6,996.0,322.825,A,204.0,5.318119993844216,5.777110380732715,15,7,5.402677381872279
208,208,2013-07-09 16:00:00,-5.7,-18.6,1013.0,328.975,A,213.0,5.3612921657094255,5.795981760036204,16,7,5.241747015059643
209,209,2013-07-09 17:00:00,-6.4,-16.4,1007.0,336.375,A,210.0,5.3471075307174685,5.81822660904707,17,7,5.318119993844216
210,210,2013-07-09 18:00:00,-6.4,-20.7,1003.0,342.685,A,210.0,5.3471075307174685,5.836811657861348,18,7,5.3612921657094255
211,211,2013-07-09 19:00:00,-6.4,-17.1,1003.0,346.73,A,222.0,5.402677381872279,5.848546379088794,19,7,5.3471075307174685
212,212,2013-07-09 20:00:00,-7.9,-20.0,1004.0,352.775,A,213.0,5.3612921657094255,5.865830459943824,20,7,5.3471075307174685
213,213,2013-07-09 21:00:00,-6.4,-19.3,999.0,356.17,A,222.0,5.402677381872279,5.875408144961664,21,7,5.402677381872279
214,214,2013-07-09 22:00:00,-8.6,-17.1,1011.0,359.55,A,195.0,5.272999558563747,5.884853249548503,22,7,5.3612921657094255
215,215,2013-07-09 23:00:00,-8.6,-20.0,1003.0,363.32,A,192.0,5.2574953720277815,5.895283988634013,23,7,5.402677381872279
216,216,2013-07-10 00:00:00,-7.9,-18.6,1002.0,370.095,A,210.0,5.3471075307174685,5.913759729438652,0,7,5.272999558563747
217,217,2013-07-10 01:00:00,-7.9,-20.0,994.0,377.245,A,204.0,5.318119993844216,5.932894843749655,1,7,5.2574953720277815
218,218,2013-07-10 02:00:00,-8.6,-16.4,1013.0,382.805,A,204.0,5.318119993844216,5.94752572114449,2,7,5.3471075307174685
219,219,2013-07-10 03:00:00,-7.9,-16.4,1004.0,391.745,A,222.0,5.402677381872279,5.970611117912816,3,7,5.318119993844216
220,220,2013-07-10 04:00:00,-7.9,-20.0,1006.0,399.645,A,219.0,5.389071729816501,5.990576653046687,4,7,5.318119993844216
221,221,2013-07-10 05:00:00,-7.9,-17.9,1012.0,404.94,A,204.0,5.318119993844216,6.0037389079833705,5,7,5.402677381872279
222,222,2013-07-10 06:00:00,-11.4,-19.3,997.0,2.14,A,222.0,5.402677381872279,0.7608058290337602,6,7,5.389071729816501
223,223,2013-07-10 07:00:00,-11.4,-20.7,1012.0,4.505,A,195.0,5.272999558563747,1.5051878910603012,7,7,5.318119993844216
224,224,2013-07-10 08:00:00,-12.1,-20.0,1009.0,5.645,A,201.0,5.303304908059076,1.7307701976016252,8,7,5.402677381872279
225,225,2013-07-10 09:00:00,-10.0,-17.1,1000.0,9.04,A,198.0,5.288267030694535,2.201659174404085,9,7,5.272999558563747
226,226,2013-07-10 10:00:00,-7.9,-17.1,1003.0,6.67,A,189.0,5.241747015059643,1.8976198599275322,10,7,5.303304908059076
227,227,2013-07-10 11:00:00,-5.7,-17.9,997.0,5.795,A,222.0,5.402677381872279,1.756995476791715,11,7,5.288267030694535
228,228,2013-07-10 12:00:00,-6.4,-17.1,997.0,9.175,A,210.0,5.3471075307174685,2.216482393940634,12,7,5.241747015059643
229,229,2013-07-10 13:00:00,-3.6,-15.7,997.0,14.735,A,216.0,5.375278407684165,2.690225616189658,13,7,5.402677381872279
230,230,2013-07-10 14:00:00,-3.6,-20.0,999.0,22.635,A,207.0,5.332718793265369,3.119497380887922,14,7,5.3471075307174685
231,231,2013-07-10 15:00:00,-5.0,-20.7,997.0,30.035,A,198.0,5.288267030694535,3.4023633683021246,15,7,5.375278407684165
232,232,2013-07-10 16:00:00,-2.9,-17.1,990.0,33.83,A,234.0,5.455321115357702,3.521347982792617,16,7,5.332718793265369
233,233,2013-07-10 17:00:00,-4.3,-15.7,989.0,5.27,A,240.0,5.480638923341991,1.6620303625532709,17,7,5.288267030694535
234,234,2013-07-10 18:00:00,-7.1,-15.7,987.0,4.505,A,261.0,5.564520407322694,1.5051878910603012,18,7,5.455321115357702
235,235,2013-07-10 19:00:00,-7.1,-16.4,985.0,8.01,A,252.0,5.529429087511423,2.080690761080268,19,7,5.480638923341991
236,236,2013-07-10 20:00:00,-6.4,-17.9,1001.0,12.43,A,285.0,5.652489180268651,2.5201129055226197,20,7,5.564520407322694
237,237,2013-07-10 21:00:00,-6.4,-15.7,991.0,15.825,A,327.0,5.7899601708972535,2.76159096803024,21,7,5.529429087511423
238,238,2013-07-10 22:00:00,-6.4,-19.3,983.0,19.83,A,315.0,5.752572638825633,2.9871959425317045,22,7,5.652489180268651
239,239,2013-07-10 23:00:00,-9.3,-17.1,993.0,2.265,A,315.0,5.752572638825633,0.8175747589349974,23,7,5.7899601708972535
240,240,2013-07-11 00:00:00,-10.0,-16.4,997.0,3.28,A,309.0,5.733341276897746,1.1878434223960523,0,7,5.752572638825633
241,241,2013-07-11 01:00:00,-4.3,-15.7,984.0,5.545,A,264.0,5.575949103146316,1.7128966208023304,1,7,5.752572638825633
242,242,2013-07-11 02:00:00,-7.1,-16.4,992.0,8.335,A,216.0,5.375278407684165,2.1204635162027574,2,7,5.733341276897746
243,243,2013-07-11 03:00:00,-10.0,-16.4,992.0,9.5,A,234.0,5.455321115357702,2.2512917986064953,3,7,5.575949103146316
244,244,2013-07-11 04:00:00,-8.6,-18.6,991.0,2.79,A,213.0,5.3612921657094255,1.0260415958332743,4,7,5.375278407684165
245,245,2013-07-11 05:00:00,-7.1,-18.6,984.0,8.675,A,198.0,5.288267030694535,2.160445325832923,5,7,5.455321115357702
246,246,2013-07-11 06:00:00,-7.9,-17.9,1000.0,14.735,A,210.0,5.3471075307174685,2.690225616189658,6,7,5.3612921657094255
247,247,2013-07-11 07:00:00,-7.9,-19.3,983.0,20.545,A,186.0,5.225746673713202,3.022617602335373,7,7,5.288267030694535
248,248,2013-07-11 08:00:00,-8.6,-17.9,999.0,26.605,A,189.0,5.241747015059643,3.281099168048333,8,7,5.3471075307174685
249,249,2013-07-11 09:00:00,-7.9,-17.1,998.0,34.28,A,204.0,5.318119993844216,3.534562093729579,9,7,5.225746673713202
250,250,2013-07-11 10:00:00,-5.7,-17.9,994.0,42.455,A,204.0,5.318119993844216,3.7484446914513265,10,7,5.241747015059643
251,251,2013-07-11 11:00:00,-5.0,-15.7,997.0,50.755,A,216.0,5.375278407684165,3.9270101352363946,11,7,5.318119993844216
252,252,2013-07-11 12:00:00,-4.3,-15.7,1004.0,58.405,A,201.0,5.303304908059076,4.06740150260766,12,7,5.318119993844216
253,253,2013-07-11 13:00:00,-3.6,-20.0,997.0,65.705,A,210.0,5.3471075307174685,4.185175026095601,13,7,5.375278407684165
254,254,2013-07-11 14:00:00,-5.7,-17.9,995.0,72.98,A,195.0,5.272999558563747,4.290185431008302,14,7,5.303304908059076
255,255,2013-07-11 15:00:00,-4.3,-17.1,985.0,81.67,A,204.0,5.318119993844216,4.402686737370185,15,7,5.3471075307174685
256,256,2013-07-11 16:00:00,-5.7,-19.3,1000.0,90.47,A,204.0,5.318119993844216,4.50501830403765,16,7,5.272999558563747
257,257,2013-07-11 17:00:00,-6.4,-17.1,985.0,96.405,A,198.0,5.288267030694535,4.5685580674913595,17,7,5.318119993844216
258,258,2013-07-11 18:00:00,-6.4,-20.7,1001.0,101.325,A,216.0,5.375278407684165,4.618333172514372,18,7,5.318119993844216
259,259,2013-07-11 19:00:00,-6.4,-18.6,984.0,107.975,A,219.0,5.389071729816501,4.681899718846765,19,7,5.288267030694535
260,260,2013-07-11 20:00:00,-7.1,-17.9,1004.0,2.015,A,192.0,5.2574953720277815,0.7006191953986464,20,7,5.375278407684165
261,261,2013-07-11 21:00:00,-7.9,-20.7,990.0,4.77,A,201.0,5.303304908059076,1.5623463049002497,21,7,5.389071729816501
262,262,2013-07-11 22:00:00,-7.9,-20.0,996.0,2.265,A,246.0,5.5053315359323625,0.8175747589349974,22,7,5.2574953720277815
263,263,2013-07-11 23:00:00,-9.3,-20.7,990.0,2.905,A,246.0,5.5053315359323625,1.0664333903038745,23,7,5.303304908059076
264,264,2013-07-12 00:00:00,-9.3,-19.3,1001.0,2.54,A,249.0,5.517452896464707,0.9321640810304452,0,7,5.5053315359323625
265,265,2013-07-12 01:00:00,-8.6,-20.0,1002.0,5.205,A,204.0,5.318119993844216,1.6496197020669323,1,7,5.5053315359323625
266,266,2013-07-12 02:00:00,-10.7,-18.6,985.0,6.37,A,228.0,5.429345628954441,1.851599469584072,2,7,5.517452896464707
267,267,2013-07-12 03:00:00,-10.7,-17.1,985.0,2.265,A,228.0,5.429345628954441,0.8175747589349974,3,7,5.318119993844216
268,268,2013-07-12 04:00:00,-10.7,-16.4,1003.0,4.88,A,222.0,5.402677381872279,1.5851452198650557,4,7,5.429345628954441
269,269,2013-07-12 05:00:00,-10.0,-17.1,987.0,5.545,A,231.0,5.442417710521793,1.7128966208023304,5,7,5.429345628954441
270,270,2013-07-12 06:00:00,-14.3,-20.7,999.0,9.425,A,258.0,5.552959584921617,2.2433657333340746,6,7,5.402677381872279
271,271,2013-07-12 07:00:00,-13.6,-17.1,994.0,9.565,A,243.0,5.493061443340548,2.258110602892216,7,7,5.442417710521793
272,272,2013-07-12 08:00:00,-12.9,-17.9,997.0,2.64,A,252.0,5.529429087511423,0.9707789171582248,8,7,5.552959584921617
273,273,2013-07-12 09:00:00,-10.0,-15.7,996.0,2.54,A,288.0,5.662960480135946,0.9321640810304452,9,7,5.493061443340548
274,274,2013-07-12 10:00:00,-7.9,-17.9,1001.0,4.455,A,276.0,5.62040086571715,1.4940270609227726,10,7,5.529429087511423
275,275,2013-07-12 11:00:00,-7.9,-15.7,1002.0,6.245,A,294.0,5.683579767338681,1.831781143577541,11,7,5.662960480135946
276,276,2013-07-12 12:00:00,-3.6,-15.7,996.0,2.39,A,276.0,5.62040086571715,0.8712933659434193,12,7,5.62040086571715
277,277,2013-07-12 13:00:00,-2.9,-18.6,984.0,2.53,A,264.0,5.575949103146316,0.9282193027394288,13,7,5.683579767338681
278,278,2013-07-12 14:00:00,-3.6,-18.6,1001.0,4.895,A,294.0,5.683579767338681,1.5882142759824736,14,7,5.62040086571715
279,279,2013-07-12 15:00:00,-2.9,-17.1,993.0,8.15,A,267.0,5.58724865840025,2.0980179272527715,15,7,5.575949103146316
280,280,2013-07-12 16:00:00,-3.6,-17.9,995.0,11.405,A,306.0,5.723585101952381,2.4340518557363513,16,7,5.683579767338681
281,281,2013-07-12 17:00:00,-6.4,-16.4,1002.0,12.945,A,228.0,5.429345628954441,2.560709613203501,17,7,5.58724865840025
282,282,2013-07-12 18:00:00,-5.0,-16.4,982.0,16.075,A,267.0,5.58724865840025,2.777265270123683,18,7,5.723585101952381
283,283,2013-07-12 19:00:00,-8.6,-15.7,988.0,16.965,A,258.0,5.552959584921617,2.8311523982361932,19,7,5.429345628954441
284,284,2013-07-12 20:00:00,-7.9,-17.9,983.0,2.015,A,258.0,5.552959584921617,0.7006191953986464,20,7,5.58724865840025
285,285,2013-07-12 21:00:00,-9.3,-18.6,997.0,2.64,A,294.0,5.683579767338681,0.9707789171582248,21,7,5.552959584921617
286,286,2013-07-12 22:00:00,-8.6,-14.3,983.0,2.14,A,321.0,5.771441123130016,0.7608058290337602,22,7,5.552959584921617
287,287,2013-07-12 23:00:00,-11.4,-18.6,994.0,2.905,A,348.0,5.8522024797744745,1.0664333903038745,23,7,5.683579767338681
288,288,2013-07-13 00:00:00,-10.7,-15.7,994.0,2.015,A,360.0,5.886104031450156,0.7006191953986464,0,7,5.771441123130016
289,289,2013-07-13 01:00:00,-10.7,-19.3,998.0,3.54,A,498.0,6.210600077024653,1.264126727145683,1,7,5.8522024797744745
290,290,2013-07-13 02:00:00,-11.4,-19.3,984.0,3.29,A,468.0,6.148468295917647,1.1908875647772805,2,7,5.886104031450156
291,291,2013-07-13 03:00:00,-12.1,-17.9,986.0,6.42,A,432.0,6.068425588244111,1.8594181177018698,3,7,6.210600077024653
292,292,2013-07-13 04:00:00,-10.7,-16.4,991.0,7.71,A,369.0,5.910796644040527,2.0425181875752383,4,7,6.148468295917647
293,293,2013-07-13 05:00:00,-11.4,-15.0,985.0,9.225,A,342.0,5.834810737062605,2.221917189926591,5,7,6.068425588244111
294,294,2013-07-13 06:00:00,-10.7,-15.0,988.0,10.89,A,366.0,5.902633333401366,2.387844936944869,6,7,5.910796644040527
295,295,2013-07-13 07:00:00,-12.1,-15.7,997.0,13.27,A,354.0,5.869296913133774,2.5855058483441162,7,7,5.834810737062605
296,296,2013-07-13 08:00:00,-10.7,-16.4,986.0,1.89,A,372.0,5.918893854273146,0.636576829071551,8,7,5.902633333401366
297,297,2013-07-13 09:00:00,-10.0,-16.4,994.0,3.29,A,366.0,5.902633333401366,1.1908875647772805,9,7,5.869296913133774
298,298,2013-07-13 10:00:00,-5.7,-16.4,984.0,1.515,A,327.0,5.7899601708972535,0.4154154389613324,10,7,5.918893854273146
299,299,2013-07-13 11:00:00,-5.7,-15.7,998.0,3.53,A,333.0,5.808142489980444,1.2612978709452054,11,7,5.902633333401366
300,300,2013-07-13 12:00:00,-2.9,-18.6,998.0,3.795,A,309.0,5.733341276897746,1.3336844108475931,12,7,5.7899601708972535
301,301,2013-07-13 13:00:00,-2.1,-18.6,985.0,6.685,A,264.0,5.575949103146316,1.8998662105539064,13,7,5.808142489980444
302,302,2013-07-13 14:00:00,-0.7,-19.3,986.0,17.265,A,255.0,5.541263545158426,2.8486813308419556,14,7,5.733341276897746
303,303,2013-07-13 15:00:00,-1.4,-20.0,994.0,25.705,A,264.0,5.575949103146316,3.246685525507468,15,7,5.575949103146316
304,304,2013-07-13 16:00:00,-1.4,-18.6,989.0,32.980000000000004,A,282.0,5.641907070938114,3.495901317131453,16,7,5.541263545158426
305,305,2013-07-13 17:00:00,-3.6,-17.9,984.0,5.02,A,258.0,5.552959584921617,1.6134299337036377,17,7,5.575949103146316
306,306,2013-07-13 18:00:00,-3.6,-15.7,998.0,5.77,A,243.0,5.493061443340548,1.7526720805200082,18,7,5.641907070938114
307,307,2013-07-13 19:00:00,-4.3,-17.9,990.0,7.06,A,270.0,5.598421958998375,1.9544450515051506,19,7,5.552959584921617
308,308,2013-07-13 20:00:00,-5.7,-15.0,989.0,1.89,A,303.0,5.713732805509369,0.636576829071551,20,7,5.493061443340548
309,309,2013-07-13 21:00:00,-7.9,-15.7,988.0,5.77,A,318.0,5.762051382780177,1.7526720805200082,21,7,5.598421958998375
310,310,2013-07-13 22:00:00,-7.1,-15.7,991.0,2.665,A,342.0,5.834810737062605,0.9802040576178078,22,7,5.713732805509369
311,311,2013-07-13 23:00:00,-5.7,-16.4,995.0,4.38,A,282.0,5.641907070938114,1.4770487243883548,23,7,5.762051382780177
312,312,2013-07-14 00:00:00,-5.0,-17.1,1005.0,9.175,A,225.0,5.41610040220442,2.216482393940634,0,7,5.834810737062605
313,313,2013-07-14 01:00:00,-6.4,-17.9,1000.0,15.235,A,213.0,5.3612921657094255,2.7235954124376724,1,7,5.641907070938114
314,314,2013-07-14 02:00:00,-5.7,-15.0,989.0,24.425,A,225.0,5.41610040220442,3.1956071979288465,2,7,5.41610040220442
315,315,2013-07-14 03:00:00,-6.4,-15.0,1000.0,30.7,A,219.0,5.389071729816501,3.4242626545931514,3,7,5.3612921657094255
316,316,2013-07-14 04:00:00,-7.9,-18.6,1004.0,39.375,A,207.0,5.332718793265369,3.6731310971457973,4,7,5.41610040220442
317,317,2013-07-14 05:00:00,-8.6,-17.9,1008.0,46.9,A,201.0,5.303304908059076,3.8480176754522337,5,7,5.389071729816501
318,318,2013-07-14 06:00:00,-7.9,-17.9,1007.0,51.835,A,195.0,5.272999558563747,3.9480655967750753,6,7,5.332718793265369
319,319,2013-07-14 07:00:00,-8.6,-17.1,1006.0,57.395,A,192.0,5.2574953720277815,4.04995719151746,7,7,5.303304908059076
320,320,2013-07-14 08:00:00,-8.6,-15.7,1001.0,65.795,A,213.0,5.3612921657094255,4.1865438476021035,8,7,5.272999558563747
321,321,2013-07-14 09:00:00,-8.6,-19.3,1007.0,69.965,A,225.0,5.41610040220442,4.247995117007677,9,7,5.2574953720277815
322,322,2013-07-14 10:00:00,-5.7,-19.3,997.0,75.135,A,198.0,5.288267030694535,4.31928649547769,10,7,5.3612921657094255
323,323,2013-07-14 11:00:00,-6.4,-18.6,1014.0,82.56,A,225.0,5.41610040220442,4.4135253017332525,11,7,5.41610040220442
324,324,2013-07-14 12:00:00,-6.4,-17.1,1006.0,89.96,A,207.0,5.332718793265369,4.499365127091115,12,7,5.288267030694535
325,325,2013-07-14 13:00:00,-4.3,-16.4,1005.0,96.52,A,210.0,5.3471075307174685,4.569750240756831,13,7,5.41610040220442
326,326,2013-07-14 14:00:00,-6.4,-16.4,1002.0,100.415,A,213.0,5.3612921657094255,4.609311598488642,14,7,5.332718793265369
327,327,2013-07-14 15:00:00,-4.3,-17.1,1008.0,107.815,A,213.0,5.3612921657094255,4.680416795362629,15,7,5.3471075307174685
328,328,2013-07-14 16:00:00,-4.3,-20.0,1005.0,116.755,A,195.0,5.272999558563747,4.760077722184438,16,7,5.3612921657094255
329,329,2013-07-14 17:00:00,-5.7,-19.3,1013.0,123.28,A,222.0,5.402677381872279,4.814458191011861,17,7,5.3612921657094255
330,330,2013-07-14 18:00:00,-5.7,-20.0,1014.0,130.18,A,195.0,5.272999558563747,4.868918108144241,18,7,5.272999558563747
331,331,2013-07-14 19:00:00,-8.6,-22.1,998.0,139.37,A,207.0,5.332718793265369,4.937132267131418,19,7,5.402677381872279
332,332,2013-07-14 20:00:00,-10.0,-19.3,1016.0,150.55,A,204.0,5.318119993844216,5.014295254927743,20,7,5.272999558563747
333,333,2013-07-14 21:00:00,-10.7,-22.9,1012.0,159.365,A,186.0,5.225746673713202,5.071197168846095,21,7,5.332718793265369
334,334,2013-07-14 22:00:00,-11.4,-23.6,1002.0,168.805,A,204.0,5.318119993844216,5.128744202576248,22,7,5.318119993844216
335,335,2013-07-14 23:00:00,-10.0,-23.6,1019.0,175.58,A,201.0,5.303304908059076,5.1680947794980625,23,7,5.225746673713202
336,336,2013-07-15 00:00:00,-10.0,-22.9,1018.0,183.38,A,189.0,5.241747015059643,5.211560502621754,0,7,5.318119993844216
337,337,2013-07-15 01:00:00,-10.7,-22.1,1007.0,191.43,A,213.0,5.3612921657094255,5.254522206548366,1,7,5.303304908059076
338,338,2013-07-15 02:00:00,-10.7,-22.1,1010.0,205.265,A,210.0,5.3471075307174685,5.324301827270002,2,7,5.241747015059643
339,339,2013-07-15 03:00:00,-11.4,-23.6,1009.0,215.695,A,192.0,5.2574953720277815,5.373865372783373,3,7,5.3612921657094255
340,340,2013-07-15 04:00:00,-11.4,-24.3,1011.0,226.15,A,183.0,5.209486152841421,5.421198495923853,4,7,5.3471075307174685
341,341,2013-07-15 05:00:00,-12.1,-20.7,1001.0,234.59,A,195.0,5.272999558563747,5.457839309564922,5,7,5.2574953720277815
342,342,2013-07-15 06:00:00,-10.7,-20.7,1005.0,241.115,A,204.0,5.318119993844216,5.485273998100473,6,7,5.209486152841421
343,343,2013-07-15 07:00:00,-10.7,-22.1,1002.0,249.165,A,207.0,5.332718793265369,5.51811532761115,7,7,5.272999558563747
344,344,2013-07-15 08:00:00,-11.4,-24.3,1021.0,258.215,A,207.0,5.332718793265369,5.553792571225509,8,7,5.318119993844216
345,345,2013-07-15 09:00:00,-10.0,-21.4,1008.0,264.99,A,210.0,5.3471075307174685,5.5796920894251505,9,7,5.332718793265369
346,346,2013-07-15 10:00:00,-9.3,-20.0,1006.0,272.915,A,195.0,5.272999558563747,5.609160391392476,10,7,5.332718793265369
347,347,2013-07-15 11:00:00,-9.3,-23.6,1012.0,281.465,A,204.0,5.318119993844216,5.640008105924242,11,7,5.3471075307174685
348,348,2013-07-15 12:00:00,-8.6,-22.1,1020.0,289.515,A,210.0,5.3471075307174685,5.668207109142281,12,7,5.272999558563747
349,349,2013-07-15 13:00:00,-7.9,-21.4,1011.0,298.455,A,192.0,5.2574953720277815,5.698619167699321,13,7,5.318119993844216
350,350,2013-07-15 14:00:00,-7.1,-22.1,1003.0,308.285,A,222.0,5.402677381872279,5.731024679799934,14,7,5.3471075307174685
351,351,2013-07-15 15:00:00,-6.4,-19.3,1010.0,315.585,A,207.0,5.332718793265369,5.754428059325093,15,7,5.2574953720277815
352,352,2013-07-15 16:00:00,-7.1,-19.3,1016.0,324.01,A,195.0,5.272999558563747,5.780774379513571,16,7,5.402677381872279
353,353,2013-07-15 17:00:00,-7.1,-20.7,1017.0,331.16,A,210.0,5.3471075307174685,5.802601642270605,17,7,5.332718793265369
354,354,2013-07-15 18:00:00,-8.6,-19.3,1011.0,336.47,A,216.0,5.375278407684165,5.818508992064351,18,7,5.272999558563747
355,355,2013-07-15 19:00:00,-8.6,-20.7,1010.0,340.725,A,216.0,5.375278407684165,5.831075700313577,19,7,5.3471075307174685
356,356,2013-07-15 20:00:00,-9.3,-20.7,1004.0,1.64,A,219.0,5.389071729816501,0.494696241836107,20,7,5.375278407684165
357,357,2013-07-15 21:00:00,-9.3,-19.3,1003.0,2.54,A,195.0,5.272999558563747,0.9321640810304452,21,7,5.375278407684165
358,358,2013-07-15 22:00:00,-12.1,-22.9,1014.0,4.255,A,210.0,5.3471075307174685,1.4480947620253375,22,7,5.389071729816501
359,359,2013-07-15 23:00:00,-10.7,-19.3,1017.0,3.755,A,243.0,5.493061443340548,1.3230882852160981,23,7,5.272999558563747
360,360,2013-07-16 00:00:00,-12.9,-20.7,1014.0,8.01,A,219.0,5.389071729816501,2.080690761080268,0,7,5.3471075307174685
361,361,2013-07-16 01:00:00,-10.0,-19.3,1007.0,10.265,A,222.0,5.402677381872279,2.328740050470897,1,7,5.493061443340548
362,362,2013-07-16 02:00:00,-12.9,-20.0,1007.0,3.665,A,210.0,5.3471075307174685,1.2988283353386147,2,7,5.389071729816501
363,363,2013-07-16 03:00:00,-12.9,-21.4,1006.0,3.88,A,210.0,5.3471075307174685,1.355835153635182,3,7,5.402677381872279
364,364,2013-07-16 04:00:00,-10.7,-20.0,1002.0,1.89,A,198.0,5.288267030694535,0.636576829071551,4,7,5.3471075307174685
365,365,2013-07-16 05:00:00,-13.6,-18.6,1006.0,3.165,A,204.0,5.318119993844216,1.1521530555961395,5,7,5.3471075307174685
366,366,2013-07-16 06:00:00,-12.9,-22.1,1003.0,1.765,A,207.0,5.332718793265369,0.56815069038526,6,7,5.288267030694535
367,367,2013-07-16 07:00:00,-13.6,-22.1,1007.0,3.305,A,198.0,5.288267030694535,1.1954364733036495,7,7,5.318119993844216
368,368,2013-07-16 08:00:00,-12.1,-22.1,1007.0,5.72,A,189.0,5.241747015059643,1.7439688053917064,8,7,5.332718793265369
369,369,2013-07-16 09:00:00,-11.4,-20.0,1005.0,8.85,A,210.0,5.3471075307174685,2.180417459019838,9,7,5.288267030694535
370,370,2013-07-16 10:00:00,-7.9,-19.3,1005.0,5.52,A,219.0,5.389071729816501,1.7083778602890038,10,7,5.241747015059643
371,371,2013-07-16 11:00:00,-6.4,-20.0,1005.0,5.52,A,213.0,5.3612921657094255,1.7083778602890038,11,7,5.3471075307174685
372,372,2013-07-16 12:00:00,-5.7,-17.1,1016.0,6.435,A,234.0,5.455321115357702,1.86175184104809,12,7,5.389071729816501
373,373,2013-07-16 13:00:00,-5.0,-17.9,1009.0,1.765,A,243.0,5.493061443340548,0.56815069038526,13,7,5.3612921657094255
374,374,2013-07-16 14:00:00,-5.7,-19.3,1010.0,3.415,A,228.0,5.429345628954441,1.2281774930227534,14,7,5.455321115357702
375,375,2013-07-16 15:00:00,-4.3,-17.1,999.0,3.665,A,216.0,5.375278407684165,1.2988283353386147,15,7,5.493061443340548
376,376,2013-07-16 16:00:00,-7.1,-18.6,996.0,2.415,A,219.0,5.389071729816501,0.881699287104536,16,7,5.429345628954441
377,377,2013-07-16 17:00:00,-6.4,-17.1,1012.0,2.665,A,249.0,5.517452896464707,0.9802040576178078,17,7,5.375278407684165
